organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,14.53,60.00,0.45,6.44kHz,8.55kHz,3637872,5,Call,1,,f,1,Leonard Patterson,2692,,-34.26,-35.79,3,0.016529,-0.007294,0.036346,-28.79,-70.79,-77.27,4,0,-0.001404,0.001434,-56.87,-35.14,-38.5,2,0.011824,-0.020813,0.038361,-28.32,-73.15,-76.53,3,0,-0.001007,0.000977,-59.94,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/345dfec29ef3470780f99fdbf12b9bf4.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/4686dd0d056a48e6a2b568ddfe4bc412.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,17.64,60.00,1.86,1.85kHz,4.38kHz,3637807,3,Song,1,,f,1,Leonard Patterson,2692,,-33.71,-35.81,3,0.016479,-0.018433,0.037842,-28.44,-57.68,-72.36,2,0,-0.005951,0.005615,-44.51,-33.81,-38.69,2,0.011864,-0.036163,0.040802,-27.79,-57.67,-70.51,2,0,-0.007324,0.007233,-42.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/1a7ef7e8cdc540a8bc4d037a753f78bb.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/7e8f543cbd4f47cf812b904c7b633075.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,18.15,60.00,4.48,3.24kHz,5.30kHz,3624994,6,Song,1,,f,2,Leonard Patterson,2692,,-33.71,-35.95,3,0.016473,-0.019684,0.038177,-28.36,-54.16,-75.74,2,0,-0.008301,0.008179,-41.62,-33.81,-38.82,2,0.011861,-0.038269,0.040802,-27.79,-52.56,-75.03,2,0,-0.008484,0.00827,-41.43,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/922df7dce1f5445d85309fab7f17d01c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/032bea114dd647b09aca43fb2d93a552.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,22.74,60.00,4.44,3.09kHz,5.36kHz,3624916,4,Song,1,,f,2,Leonard Patterson,2692,,-34.78,-35.99,2,0.016543,-0.000183,0.035248,-29.06,-46.1,-63.12,2,0,-0.016052,0.016479,-35.66,-36.76,-39.06,2,0.01191,-0.009033,0.033081,-29.61,-44.68,-62.25,2,0,-0.019562,0.018677,-34.17,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/0b81a54282a7453f84d7e304924d5036.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/0bae518abc0a4017b351548bf8e11edb.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,28.63,60.00,3.38,2.42kHz,4.48kHz,3624967,1,Song,1,,f,1,Leonard Patterson,2692,,-34.7,-36.11,2,0.016519,0.006561,0.029266,-30.67,-55.45,-73.29,2,0,-0.005981,0.005737,-44.46,-36.53,-39.38,2,0.011791,-0.001862,0.029968,-30.47,-54.18,-70.55,2,0,-0.00647,0.006073,-43.78,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/c8f31188b00444a8a6f513b362364870.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/58e72a4bc91d42caa3519c8314c43bbf.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,30.96,60.00,1.58,2.58kHz,4.58kHz,3637824,3,Song,1,,f,1,Leonard Patterson,2692,,-34.87,-36.1,2,0.016507,0.006775,0.027618,-31.18,-55.25,-72.8,2,0,-0.007874,0.007843,-42.08,-36.98,-39.38,2,0.011788,-0.004272,0.027313,-31.27,-55.23,-70.07,2,0,-0.008606,0.008698,-41.21,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/0faec6f076ce4ec5ba0f915a82faf63f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/0498c458308f4ce7897a24dae10f4ffd.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,39.65,60.00,3.89,2.88kHz,5.30kHz,3624952,4,Song,1,,f,2,Leonard Patterson,2692,,-35,-36.14,2,0.016499,-0.001465,0.03479,-29.17,-47.65,-58.99,2,0,-0.015472,0.015961,-35.94,-36.94,-39.25,2,0.011857,-0.007538,0.031647,-29.99,-44.49,-58.05,2,0,-0.016663,0.016479,-35.57,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/c405fee5ce884db39c75ab3bf9ec68ee.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/737156689e7943d69b5da6b6676ee250.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,45.74,60.00,1.41,3.04kHz,4.17kHz,3625026,6,Song,1,,f,1,Leonard Patterson,2692,,-35.2,-36.12,2,0.016492,0.010498,0.023315,-32.65,-61.36,-71.77,2,0,-0.003021,0.003082,-50.22,-37.58,-39.32,2,0.011814,0.003906,0.020782,-33.65,-60.64,-67.76,2,0,-0.002686,0.002716,-51.32,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/58c5ff9e031549d698fe79d91a6566d7.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/1f0363108de14a9db6ebcf9d4fb52529.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,46.99,60.00,2.73,2.83kHz,4.94kHz,3625028,3,Song,1,,f,1,Leonard Patterson,2692,,-35.1,-36.02,2,0.01648,0.005798,0.026672,-31.48,-53.35,-65.13,2,0,-0.007141,0.007233,-42.81,-37.42,-39.11,2,0.011837,-0.000916,0.026123,-31.66,-52.85,-62.89,2,0,-0.008087,0.007446,-41.84,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/9271ed5a4a044be8ab155cdd701bc261.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/32ca3eeb7b6947dcad02efa485a92b39.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,54.63,60.00,2.03,2.88kHz,4.79kHz,3625040,6,Song,1,,f,1,Leonard Patterson,2692,,-35.17,-36.01,2,0.016489,0.004913,0.030304,-30.37,-55.06,-70.15,2,0,-0.005981,0.005707,-44.46,-37.45,-39.06,2,0.011862,-0.001251,0.030029,-30.45,-54.36,-65.59,2,0,-0.007202,0.007141,-42.85,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/92eab634e6e24b779731fed27ed0a8e8.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/fbcf8857741a4e8d98df2fb85e5274d0.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,55.98,60.00,1.33,2.78kHz,4.43kHz,3637865,1,Song,1,,f,1,Leonard Patterson,2692,,-35.17,-35.92,2,0.016503,0.005981,0.026581,-31.51,-55.24,-68.54,3,0,-0.006012,0.00589,-44.42,-37.45,-38.92,2,0.011891,-0.000702,0.023682,-32.51,-54.83,-66.38,2,0,-0.006866,0.006897,-43.23,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/eb88d413e6664ae783fb685363013a9b.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/1e36c27dbcaa444db5f3ba0da560560c.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SE,216,2023-05-21 05:55:00,893135,None,865640,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,56.91,60.00,2.84,2.52kHz,5.36kHz,3625038,3,Song,1,,f,2,Leonard Patterson,2692,,-35.15,-36.15,2,0.016516,0.008331,0.026184,-31.64,-59.49,-70.37,2,0,-0.003448,0.003418,-49.25,-37.65,-39.15,2,0.011892,0.002441,0.021942,-33.17,-58.41,-69.32,2,0,-0.004211,0.004364,-47.2,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865640,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/9fe704a20956497b87bce01b1e004bce.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/50e109a3-6e0f-45c3-bc12-708e24e4164f/c9dba4a38eb142e4b100450b4428d29a.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-15 06:05:00,892654,None,865237,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,38.53,60.00,3.39,2.94kHz,5.56kHz,3625483,1,Song,1,,f,1,Leonard Patterson,2692,,-27.64,-48.33,2,0.0031,-0.059052,0.059387,-24.53,-50.8,-73.16,2,0,-0.010834,0.010712,-39.3,-23.58,-33.89,2,0.032339,-0.047699,0.091187,-20.8,-52.73,-72.06,2,0,-0.009186,0.007111,-40.74,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865237,https://wildtrax-aru.s3.us-west-2.amazonaws.com/65150397-bc6b-4d5c-929c-75a65fe7ea89/33e514f5a6b04929b8a9ed1df54cbb42.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/65150397-bc6b-4d5c-929c-75a65fe7ea89/138a2eb7df4042b9841abe717ebfb078.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-15 06:05:00,892654,None,865237,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,51.20,60.00,1.90,3.04kHz,3.97kHz,3625490,1,Song,1,,f,1,Leonard Patterson,2692,,-33.65,-50.98,3,0.003641,-0.035797,0.02533,-28.92,-59.17,-76.32,2,0,-0.003662,0.003571,-48.73,-28,-34.65,2,0.030966,0.004211,0.050873,-25.87,-62.37,-76.61,3,0,-0.003113,0.003052,-50.14,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865237,https://wildtrax-aru.s3.us-west-2.amazonaws.com/65150397-bc6b-4d5c-929c-75a65fe7ea89/5ecbe5a5f7e9450e946645e600a9d8b1.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/65150397-bc6b-4d5c-929c-75a65fe7ea89/ebaefb5ac90b46559a26877f3312055e.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,2.69,60.00,2.70,3.19kHz,5.41kHz,3625322,1,Song,1,,f,1,Leonard Patterson,2692,,-46.09,-51.57,2,0.002936,-0.0065,0.013763,-37.23,-59.11,-73.43,2,0,-0.004456,0.004486,-46.96,-29.45,-30.54,2,0.031458,0.022186,0.042206,-27.49,-60.43,-72.55,2,0,-0.005615,0.004364,-45.01,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/aa309a83e3594fc090e2e4038703c6fd.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/c0b18a921a6c45298d79a30b5974b174.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,11.39,60.00,0.39,6.33kHz,8.03kHz,3625349,2,Call,1,,f,1,Leonard Patterson,2692,,-47.87,-49.41,2,0.002997,-0.006165,0.009491,-40.45,-70.42,-74.34,3,0,-0.001617,0.001587,-55.82,-29.86,-30.11,2,0.031625,0.022919,0.040283,-27.9,-73.74,-76.1,2,0,-0.002502,0.00238,-52.03,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/c42f0864370c4a4c9163a112f1a94a16.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/bf8ace38964c4474815dce806e36a9dd.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,12.18,60.00,2.66,3.14kHz,5.51kHz,3625335,1,Song,1,,f,2,Leonard Patterson,2692,,-44.42,-50.55,3,0.002977,-0.006195,0.013916,-37.13,-65.78,-73.25,2,0,-0.005219,0.004883,-45.65,-29.63,-30.43,2,0.031459,0.005371,0.043976,-27.14,-60.54,-72.64,2,0,-0.009186,0.009827,-40.15,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/ba01aa8df1df4a3580b3d1b6cc82c724.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/57a726a30b764af4aba4e50d2e367c2f.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,14.53,60.00,2.56,2.21kHz,3.81kHz,3625344,3,Song,1,,f,2,Leonard Patterson,2692,,-45.51,-50.48,2,0.002924,-0.006195,0.013702,-37.26,-62.73,-72.4,2,0,-0.003723,0.003845,-48.3,-29.61,-30.42,2,0.031461,0.005371,0.043976,-27.14,-60.05,-71.82,2,0,-0.008026,0.008728,-41.18,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/3bd1ce07d3514bb786a7e7c8dc566cd3.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/ec7b2d23275f4b6096856f374a3a521f.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,22.46,60.00,2.46,3.04kHz,5.41kHz,3625360,1,Song,1,,f,1,Leonard Patterson,2692,,-45.29,-50.3,2,0.002951,-0.007324,0.013275,-37.54,-62,-68.07,2,0,-0.002686,0.002777,-51.13,-29.68,-30.3,2,0.031507,0.020752,0.042145,-27.51,-62.8,-67.84,2,0,-0.006622,0.004913,-43.58,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/827932e2d1ff4dfea102bc9b8cdbb3cd.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/8411d8a4ee4d41d7b8ec8e263188a2a6.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,39.09,60.00,3.65,2.47kHz,4.33kHz,3637913,3,Song,1,,f,1,Leonard Patterson,2692,,-45.85,-50.52,2,0.002925,-0.007141,0.011353,-38.9,-66.1,-68.99,4,0,-0.001678,0.00174,-55.19,-29.57,-30.42,2,0.031457,0.020599,0.040802,-27.79,-66.28,-70.03,2,0,-0.005707,0.00415,-44.87,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/40be884451b94d5da417469343a63b7c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/66602665f4e44c89989b4f61b2109cb8.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,42.36,60.00,2.75,3.14kHz,6.64kHz,3625385,1,Song,1,,f,2,Leonard Patterson,2692,,-44.86,-51.24,2,0.002895,-0.009735,0.01593,-35.96,-52.54,-67.72,2,0,-0.00824,0.008759,-41.15,-29.55,-30.4,2,0.031521,0.017578,0.046783,-26.6,-48.95,-68.47,2,0,-0.0112,0.011108,-39.02,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/64a93f17095e4935bada1c819945b88e.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/4d6e47733b1149d081f755a27b18aeeb.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,47.36,60.00,1.31,2.52kHz,5.10kHz,3637938,4,Song,1,,f,1,Leonard Patterson,2692,,-45.87,-50.72,3,0.00298,-0.006409,0.011444,-38.83,-64.09,-70.79,2,0,-0.002533,0.002563,-51.82,-29.7,-30.31,2,0.031553,0.021545,0.040619,-27.83,-66.24,-71.01,2,0,-0.007111,0.004608,-42.96,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/cf621b6739434f979b6e16950698de61.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/f185b5c79c6f49729cca69badfa1260b.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,52.48,60.00,2.43,3.30kHz,5.46kHz,3625394,1,Song,1,,f,2,Leonard Patterson,2692,,-44.99,-51,2,0.002912,-0.01416,0.013306,-36.98,-64.14,-68.76,2,0,-0.002258,0.002197,-52.92,-29.55,-30.46,2,0.031508,0.021484,0.043427,-27.24,-64.09,-69.97,2,0,-0.005829,0.004852,-44.69,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/0c8f578b98ae4259acba94d1ec10d496.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/5fcb46103dc446628b69b04b79d6fe03.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1295-SW,218,2023-05-21 05:55:00,893138,None,865643,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,57.94,60.00,1.98,2.63kHz,3.50kHz,3625402,3,Song,1,,f,2,Leonard Patterson,2692,,-45.51,-49.91,2,0.002871,-0.009796,0.012512,-38.05,-70.11,-74.24,3,0,-0.001007,0.001007,-59.94,-29.64,-30.39,2,0.031546,0.018433,0.042419,-27.45,-69.64,-75.31,2,0,-0.003601,0.003296,-48.87,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865643,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/cb42d0b729b44e52b8823bcab8442e22.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/7752af64-65fe-482f-8a02-9f7a0291ade4/2b3d698afe0546a2b3fe7b1a1ed1a6e5.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1296-NE,30961,2023-05-15 06:05:00,892578,None,865167,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,7.09,60.00,3.06,2.21kHz,4.02kHz,3625571,1,Song,1,,f,2,Leonard Patterson,2692,,-30.13,-31.66,2,0.027979,0.004974,0.052765,-25.55,-62.64,-71.73,2,0,-0.004852,0.003479,-46.28,-30.47,-32.25,2,0.026307,0.00058,0.05249,-25.6,-58,-71.4,2,0,-0.00705,0.005951,-43.04,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865167,https://wildtrax-aru.s3.us-west-2.amazonaws.com/751188fb-19cd-42d7-996d-968c9ef6349b/d9661f0f4eba4dc7be582317e0f87c37.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/751188fb-19cd-42d7-996d-968c9ef6349b/f69e61f83d324d76ab9341dcfbc3c440.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1296-NE,30961,2023-05-15 06:05:00,892578,None,865167,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,36.06,60.00,2.94,2.58kHz,3.97kHz,3625572,1,Song,1,,f,2,Leonard Patterson,2692,,-30.28,-31.66,3,0.027879,0.007111,0.044861,-26.96,-66.86,-76.51,2,0,-0.003876,0.003174,-48.23,-30.55,-32.14,2,0.02634,0.004669,0.050446,-25.94,-61.4,-75.51,2,0,-0.004211,0.003998,-47.51,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865167,https://wildtrax-aru.s3.us-west-2.amazonaws.com/751188fb-19cd-42d7-996d-968c9ef6349b/6d2c56da60704525a1d6110f177f9402.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/751188fb-19cd-42d7-996d-968c9ef6349b/ed1cb879988340968fa60fa2d924d03e.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1296-NE,30961,2023-05-15 06:05:00,892578,None,865167,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,50.01,60.00,3.05,2.47kHz,4.17kHz,3625577,1,Song,1,,f,2,Leonard Patterson,2692,,-30.4,-31.64,2,0.027838,0.005188,0.051788,-25.72,-64.91,-74.72,2,0,-0.005066,0.003845,-45.91,-30.67,-32.15,2,0.026434,0.004333,0.049561,-26.1,-61.71,-74.13,2,0,-0.005157,0.004181,-45.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865167,https://wildtrax-aru.s3.us-west-2.amazonaws.com/751188fb-19cd-42d7-996d-968c9ef6349b/1ec431f10b404c9fb9447d58697cbf16.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/751188fb-19cd-42d7-996d-968c9ef6349b/3e05dcc60b234091a25b6451a4071f6d.flac
